date,product_id,product_name,category,units_sold,current_stock,reorder_threshold,price,stock_status,days_until_stockout
2024-01-21,ELEC004,Dell XPS 13,Laptops,1,60,15,999.99,In Stock,60
2024-01-21,ELEC005,iPad Air,Tablets,3,60,27,599.99,In Stock,20
2024-01-21,ELEC006,Samsung Galaxy Tab S9,Tablets,2,71,23,649.99,In Stock,35
2024-01-21,ELEC007,AirPods Pro,Audio,5,22,27,249.99,Low Stock,4
2024-01-21,ELEC008,Sony WH-1000XM5,Audio,3,79,24,349.99,In Stock,26
2024-01-21,ELEC009,Apple Watch Series 9,Wearables,2,73,27,399.99,In Stock,36
2024-01-21,ELEC010,Samsung Galaxy Watch 6,Wearables,2,147,39,349.99,In Stock,73
2024-01-21,ELEC011,Nintendo Switch OLED,Gaming,3,35,19,349.99,In Stock,11
2024-01-21,ELEC012,PlayStation 5,Gaming,0,140,35,499.99,In Stock,999
2024-01-21,ELEC013,Canon EOS R7,Cameras,1,65,15,1499.99,In Stock,65
2024-01-21,ELEC014,DJI Mini 3 Pro,Drones,2,89,23,759.99,In Stock,44
2024-01-21,ELEC015,Ring Video Doorbell,Smart Home,4,53,19,99.99,In Stock,13
2024-01-22,ELEC001,iPhone 15 Pro,Smartphones,5,6,15,999.99,Low Stock,1
2024-01-22,ELEC002,Samsung Galaxy S24,Smartphones,3,60,24,899.99,In Stock,20
2024-01-22,ELEC003,MacBook Air M2,Laptops,0,135,32,1199.99,In Stock,999
2024-01-22,ELEC004,Dell XPS 13,Laptops,1,59,15,999.99,In Stock,59
2024-01-22,ELEC005,iPad Air,Tablets,1,59,27,599.99,In Stock,59
2024-01-22,ELEC006,Samsung Galaxy Tab S9,Tablets,4,67,23,649.99,In Stock,16
2024-01-22,ELEC007,AirPods Pro,Audio,4,18,27,249.99,Low Stock,4
2024-01-22,ELEC008,Sony WH-1000XM5,Audio,2,77,24,349.99,In Stock,38
2024-01-22,ELEC009,Apple Watch Series 9,Wearables,1,72,27,399.99,In Stock,72
2024-01-22,ELEC010,Samsung Galaxy Watch 6,Wearables,4,143,39,349.99,In Stock,35
2024-01-22,ELEC011,Nintendo Switch OLED,Gaming,0,35,19,349.99,In Stock,999
2024-01-22,ELEC012,PlayStation 5,Gaming,1,139,35,499.99,In Stock,139
2024-01-22,ELEC013,Canon EOS R7,Cameras,1,64,15,1499.99,In Stock,64
2024-01-22,ELEC014,DJI Mini 3 Pro,Drones,0,89,23,759.99,In Stock,999
2024-01-22,ELEC015,Ring Video Doorbell,Smart Home,2,51,19,99.99,In Stock,25
2024-01-23,ELEC001,iPhone 15 Pro,Smartphones,2,77,15,999.99,In Stock,38
2024-01-23,ELEC002,Samsung Galaxy S24,Smartphones,4,56,24,899.99,In Stock,14
2024-01-23,ELEC003,MacBook Air M2,Laptops,2,133,32,1199.99,In Stock,66
2024-01-23,ELEC004,Dell XPS 13,Laptops,0,59,15,999.99,In Stock,999
2024-01-23,ELEC005,iPad Air,Tablets,1,58,27,599.99,In Stock,58
2024-01-23,ELEC006,Samsung Galaxy Tab S9,Tablets,2,65,23,649.99,In Stock,32
2024-01-23,ELEC007,AirPods Pro,Audio,5,13,27,249.99,Low Stock,2
2024-01-23,ELEC008,Sony WH-1000XM5,Audio,3,74,24,349.99,In Stock,24
2024-01-23,ELEC009,Apple Watch Series 9,Wearables,1,71,27,399.99,In Stock,71
2024-01-23,ELEC010,Samsung Galaxy Watch 6,Wearables,4,139,39,349.99,In Stock,34
2024-01-23,ELEC011,Nintendo Switch OLED,Gaming,2,33,19,349.99,In Stock,16
2024-01-23,ELEC012,PlayStation 5,Gaming,1,138,35,499.99,In Stock,138
2024-01-23,ELEC013,Canon EOS R7,Cameras,0,64,15,1499.99,In Stock,999
2024-01-23,ELEC014,DJI Mini 3 Pro,Drones,0,89,23,759.99,In Stock,999
2024-01-23,ELEC015,Ring Video Doorbell,Smart Home,6,45,19,99.99,In Stock,7
2024-01-24,ELEC001,iPhone 15 Pro,Smartphones,2,75,15,999.99,In Stock,37
2024-01-24,ELEC002,Samsung Galaxy S24,Smartphones,1,55,24,899.99,In Stock,55
2024-01-24,ELEC003,MacBook Air M2,Laptops,2,131,32,1199.99,In Stock,65
2024-01-24,ELEC004,Dell XPS 13,Laptops,0,59,15,999.99,In Stock,999
2024-01-24,ELEC005,iPad Air,Tablets,5,53,27,599.99,In Stock,10
2024-01-24,ELEC006,Samsung Galaxy Tab S9,Tablets,4,61,23,649.99,In Stock,15
2024-01-24,ELEC007,AirPods Pro,Audio,9,4,27,249.99,Low Stock,0
2024-01-24,ELEC008,Sony WH-1000XM5,Audio,1,73,24,349.99,In Stock,73
2024-01-24,ELEC009,Apple Watch Series 9,Wearables,2,69,27,399.99,In Stock,34
2024-01-24,ELEC010,Samsung Galaxy Watch 6,Wearables,0,139,39,349.99,In Stock,999
2024-01-24,ELEC011,Nintendo Switch OLED,Gaming,3,30,19,349.99,In Stock,10
2024-01-24,ELEC012,PlayStation 5,Gaming,0,138,35,499.99,In Stock,999
2024-01-24,ELEC013,Canon EOS R7,Cameras,1,63,15,1499.99,In Stock,63
2024-01-24,ELEC014,DJI Mini 3 Pro,Drones,0,89,23,759.99,In Stock,999
2024-01-24,ELEC015,Ring Video Doorbell,Smart Home,1,44,19,99.99,In Stock,44
2024-01-25,ELEC001,iPhone 15 Pro,Smartphones,5,70,15,999.99,In Stock,14
2024-01-25,ELEC002,Samsung Galaxy S24,Smartphones,1,54,24,899.99,In Stock,54
2024-01-25,ELEC003,MacBook Air M2,Laptops,2,129,32,1199.99,In Stock,64
2024-01-25,ELEC004,Dell XPS 13,Laptops,1,58,15,999.99,In Stock,58
2024-01-25,ELEC005,iPad Air,Tablets,6,47,27,599.99,In Stock,7
2024-01-25,ELEC006,Samsung Galaxy Tab S9,Tablets,1,60,23,649.99,In Stock,60
2024-01-25,ELEC007,AirPods Pro,Audio,3,46,27,249.99,In Stock,15
2024-01-25,ELEC008,Sony WH-1000XM5,Audio,4,69,24,349.99,In Stock,17
2024-01-25,ELEC009,Apple Watch Series 9,Wearables,6,63,27,399.99,In Stock,10
2024-01-25,ELEC010,Samsung Galaxy Watch 6,Wearables,4,135,39,349.99,In Stock,33
2024-01-25,ELEC011,Nintendo Switch OLED,Gaming,3,27,19,349.99,In Stock,9
2024-01-25,ELEC012,PlayStation 5,Gaming,1,137,35,499.99,In Stock,137
2024-01-25,ELEC013,Canon EOS R7,Cameras,0,63,15,1499.99,In Stock,999
2024-01-25,ELEC014,DJI Mini 3 Pro,Drones,1,88,23,759.99,In Stock,88
2024-01-25,ELEC015,Ring Video Doorbell,Smart Home,7,37,19,99.99,In Stock,5
2024-01-26,ELEC001,iPhone 15 Pro,Smartphones,3,67,15,999.99,In Stock,22
2024-01-26,ELEC002,Samsung Galaxy S24,Smartphones,2,52,24,899.99,In Stock,26
2024-01-26,ELEC003,MacBook Air M2,Laptops,1,128,32,1199.99,In Stock,128
2024-01-26,ELEC004,Dell XPS 13,Laptops,0,58,15,999.99,In Stock,999
2024-01-26,ELEC005,iPad Air,Tablets,3,44,27,599.99,In Stock,14
2024-01-26,ELEC006,Samsung Galaxy Tab S9,Tablets,2,58,23,649.99,In Stock,29
2024-01-26,ELEC007,AirPods Pro,Audio,2,44,27,249.99,In Stock,22
2024-01-26,ELEC008,Sony WH-1000XM5,Audio,2,67,24,349.99,In Stock,33
2024-01-26,ELEC009,Apple Watch Series 9,Wearables,3,60,27,399.99,In Stock,20
2024-01-26,ELEC010,Samsung Galaxy Watch 6,Wearables,3,132,39,349.99,In Stock,44
2024-01-26,ELEC011,Nintendo Switch OLED,Gaming,0,27,19,349.99,In Stock,999
2024-01-26,ELEC012,PlayStation 5,Gaming,0,137,35,499.99,In Stock,999
2024-01-26,ELEC013,Canon EOS R7,Cameras,0,63,15,1499.99,In Stock,999
2024-01-26,ELEC014,DJI Mini 3 Pro,Drones,1,87,23,759.99,In Stock,87
2024-01-26,ELEC015,Ring Video Doorbell,Smart Home,7,30,19,99.99,In Stock,4
2024-01-27,ELEC001,iPhone 15 Pro,Smartphones,2,65,15,999.99,In Stock,32
2024-01-27,ELEC002,Samsung Galaxy S24,Smartphones,4,48,24,899.99,In Stock,12
2024-01-27,ELEC003,MacBook Air M2,Laptops,2,126,32,1199.99,In Stock,63
2024-01-27,ELEC004,Dell XPS 13,Laptops,0,58,15,999.99,In Stock,999
2024-01-27,ELEC005,iPad Air,Tablets,4,40,27,599.99,In Stock,10
2024-01-27,ELEC006,Samsung Galaxy Tab S9,Tablets,2,56,23,649.99,In Stock,28
2024-01-27,ELEC007,AirPods Pro,Audio,6,38,27,249.99,In Stock,6
2024-01-27,ELEC008,Sony WH-1000XM5,Audio,2,65,24,349.99,In Stock,32
2024-01-27,ELEC009,Apple Watch Series 9,Wearables,5,55,27,399.99,In Stock,11
2024-01-27,ELEC010,Samsung Galaxy Watch 6,Wearables,2,130,39,349.99,In Stock,65
2024-01-27,ELEC011,Nintendo Switch OLED,Gaming,4,23,19,349.99,In Stock,5
2024-01-27,ELEC012,PlayStation 5,Gaming,0,137,35,499.99,In Stock,999
2024-01-27,ELEC013,Canon EOS R7,Cameras,1,62,15,1499.99,In Stock,62
2024-01-27,ELEC014,DJI Mini 3 Pro,Drones,0,87,23,759.99,In Stock,999
2024-01-27,ELEC015,Ring Video Doorbell,Smart Home,8,22,19,99.99,In Stock,2
2024-01-28,ELEC001,iPhone 15 Pro,Smartphones,4,61,15,999.99,In Stock,15
2024-01-28,ELEC002,Samsung Galaxy S24,Smartphones,3,45,24,899.99,In Stock,15
2024-01-28,ELEC003,MacBook Air M2,Laptops,1,125,32,1199.99,In Stock,125
2024-01-28,ELEC004,Dell XPS 13,Laptops,2,56,15,999.99,In Stock,28
2024-01-28,ELEC005,iPad Air,Tablets,7,33,27,599.99,In Stock,4
2024-01-28,ELEC006,Samsung Galaxy Tab S9,Tablets,3,53,23,649.99,In Stock,17
2024-01-28,ELEC007,AirPods Pro,Audio,8,30,27,249.99,In Stock,3
2024-01-28,ELEC008,Sony WH-1000XM5,Audio,2,63,24,349.99,In Stock,31
2024-01-28,ELEC009,Apple Watch Series 9,Wearables,5,50,27,399.99,In Stock,10
2024-01-28,ELEC010,Samsung Galaxy Watch 6,Wearables,1,129,39,349.99,In Stock,129
2024-01-28,ELEC011,Nintendo Switch OLED,Gaming,9,14,19,349.99,Low Stock,1
2024-01-28,ELEC012,PlayStation 5,Gaming,4,133,35,499.99,In Stock,33
2024-01-28,ELEC013,Canon EOS R7,Cameras,0,62,15,1499.99,In Stock,999
2024-01-28,ELEC014,DJI Mini 3 Pro,Drones,1,86,23,759.99,In Stock,86
2024-01-28,ELEC015,Ring Video Doorbell,Smart Home,6,55,19,99.99,In Stock,9
2024-01-29,ELEC001,iPhone 15 Pro,Smartphones,5,56,15,999.99,In Stock,11
2024-01-29,ELEC002,Samsung Galaxy S24,Smartphones,0,45,24,899.99,In Stock,999
2024-01-29,ELEC003,MacBook Air M2,Laptops,1,124,32,1199.99,In Stock,124
2024-01-29,ELEC004,Dell XPS 13,Laptops,1,55,15,999.99,In Stock,55
2024-01-29,ELEC005,iPad Air,Tablets,5,28,27,599.99,In Stock,5
2024-01-29,ELEC006,Samsung Galaxy Tab S9,Tablets,3,50,23,649.99,In Stock,16
2024-01-29,ELEC007,AirPods Pro,Audio,6,24,27,249.99,Low Stock,4
2024-01-29,ELEC008,Sony WH-1000XM5,Audio,2,61,24,349.99,In Stock,30
2024-01-29,ELEC009,Apple Watch Series 9,Wearables,5,45,27,399.99,In Stock,9
2024-01-29,ELEC010,Samsung Galaxy Watch 6,Wearables,4,125,39,349.99,In Stock,31
2024-01-29,ELEC011,Nintendo Switch OLED,Gaming,5,9,19,349.99,Low Stock,1
2024-01-29,ELEC012,PlayStation 5,Gaming,2,131,35,499.99,In Stock,65
2024-01-29,ELEC013,Canon EOS R7,Cameras,0,62,15,1499.99,In Stock,999
2024-01-29,ELEC014,DJI Mini 3 Pro,Drones,1,85,23,759.99,In Stock,85
2024-01-29,ELEC015,Ring Video Doorbell,Smart Home,5,50,19,99.99,In Stock,10
2024-01-30,ELEC001,iPhone 15 Pro,Smartphones,3,53,15,999.99,In Stock,17
2024-01-30,ELEC002,Samsung Galaxy S24,Smartphones,3,42,24,899.99,In Stock,14
2024-01-30,ELEC003,MacBook Air M2,Laptops,1,123,32,1199.99,In Stock,123
2024-01-30,ELEC004,Dell XPS 13,Laptops,1,54,15,999.99,In Stock,54
2024-01-30,ELEC005,iPad Air,Tablets,1,27,27,599.99,Low Stock,27
2024-01-30,ELEC006,Samsung Galaxy Tab S9,Tablets,3,47,23,649.99,In Stock,15
2024-01-30,ELEC007,AirPods Pro,Audio,9,15,27,249.99,Low Stock,1
2024-01-30,ELEC008,Sony WH-1000XM5,Audio,2,59,24,349.99,In Stock,29
2024-01-30,ELEC009,Apple Watch Series 9,Wearables,4,41,27,399.99,In Stock,10
2024-01-30,ELEC010,Samsung Galaxy Watch 6,Wearables,2,123,39,349.99,In Stock,61
2024-01-30,ELEC011,Nintendo Switch OLED,Gaming,1,8,19,349.99,Low Stock,8
2024-01-30,ELEC012,PlayStation 5,Gaming,0,131,35,499.99,In Stock,999
2024-01-30,ELEC013,Canon EOS R7,Cameras,0,62,15,1499.99,In Stock,999
2024-01-30,ELEC014,DJI Mini 3 Pro,Drones,0,85,23,759.99,In Stock,999
2024-01-30,ELEC015,Ring Video Doorbell,Smart Home,3,47,19,99.99,In Stock,15
2024-01-31,ELEC001,iPhone 15 Pro,Smartphones,3,50,15,999.99,In Stock,16
2024-01-31,ELEC002,Samsung Galaxy S24,Smartphones,0,42,24,899.99,In Stock,999
2024-01-31,ELEC003,MacBook Air M2,Laptops,1,122,32,1199.99,In Stock,122
2024-01-31,ELEC004,Dell XPS 13,Laptops,1,53,15,999.99,In Stock,53
2024-01-31,ELEC005,iPad Air,Tablets,1,97,27,599.99,In Stock,97
2024-01-31,ELEC006,Samsung Galaxy Tab S9,Tablets,4,43,23,649.99,In Stock,10
2024-01-31,ELEC007,AirPods Pro,Audio,2,13,27,249.99,Low Stock,6
2024-01-31,ELEC008,Sony WH-1000XM5,Audio,2,57,24,349.99,In Stock,28
2024-01-31,ELEC009,Apple Watch Series 9,Wearables,3,38,27,399.99,In Stock,12
2024-01-31,ELEC010,Samsung Galaxy Watch 6,Wearables,3,120,39,349.99,In Stock,40
2024-01-31,ELEC011,Nintendo Switch OLED,Gaming,0,8,19,349.99,Low Stock,999
2024-01-31,ELEC012,PlayStation 5,Gaming,0,131,35,499.99,In Stock,999
2024-01-31,ELEC013,Canon EOS R7,Cameras,1,61,15,1499.99,In Stock,61
2024-01-31,ELEC014,DJI Mini 3 Pro,Drones,2,83,23,759.99,In Stock,41
2024-01-31,ELEC015,Ring Video Doorbell,Smart Home,2,45,19,99.99,In Stock,22
2024-02-01,ELEC001,iPhone 15 Pro,Smartphones,1,49,15,999.99,In Stock,49
2024-02-01,ELEC002,Samsung Galaxy S24,Smartphones,2,40,24,899.99,In Stock,20
2024-02-01,ELEC003,MacBook Air M2,Laptops,1,121,32,1199.99,In Stock,121
2024-02-01,ELEC004,Dell XPS 13,Laptops,1,52,15,999.99,In Stock,52
2024-02-01,ELEC005,iPad Air,Tablets,4,93,27,599.99,In Stock,23
2024-02-01,ELEC006,Samsung Galaxy Tab S9,Tablets,2,41,23,649.99,In Stock,20
2024-02-01,ELEC007,AirPods Pro,Audio,6,7,27,249.99,Low Stock,1
2024-02-01,ELEC008,Sony WH-1000XM5,Audio,4,53,24,349.99,In Stock,13
2024-02-01,ELEC009,Apple Watch Series 9,Wearables,4,34,27,399.99,In Stock,8
2024-02-01,ELEC010,Samsung Galaxy Watch 6,Wearables,2,118,39,349.99,In Stock,59
2024-02-01,ELEC011,Nintendo Switch OLED,Gaming,0,60,19,349.99,In Stock,999
2024-02-01,ELEC012,PlayStation 5,Gaming,0,131,35,499.99,In Stock,999
2024-02-01,ELEC013,Canon EOS R7,Cameras,1,60,15,1499.99,In Stock,60
2024-02-01,ELEC014,DJI Mini 3 Pro,Drones,1,82,23,759.99,In Stock,82
2024-02-01,ELEC015,Ring Video Doorbell,Smart Home,1,44,19,99.99,In Stock,44
2024-02-02,ELEC001,iPhone 15 Pro,Smartphones,2,47,15,999.99,In Stock,23
2024-02-02,ELEC002,Samsung Galaxy S24,Smartphones,4,36,24,899.99,In Stock,9
2024-02-02,ELEC003,MacBook Air M2,Laptops,1,120,32,1199.99,In Stock,120
2024-02-02,ELEC004,Dell XPS 13,Laptops,0,52,15,999.99,In Stock,999
2024-02-02,ELEC005,iPad Air,Tablets,5,88,27,599.99,In Stock,17
2024-02-02,ELEC006,Samsung Galaxy Tab S9,Tablets,3,38,23,649.99,In Stock,12
2024-02-02,ELEC007,AirPods Pro,Audio,5,2,27,249.99,Low Stock,0
2024-02-02,ELEC008,Sony WH-1000XM5,Audio,2,51,24,349.99,In Stock,25
2024-02-02,ELEC009,Apple Watch Series 9,Wearables,1,33,27,399.99,In Stock,33
2024-02-02,ELEC010,Samsung Galaxy Watch 6,Wearables,3,115,39,349.99,In Stock,38
2024-02-02,ELEC011,Nintendo Switch OLED,Gaming,3,57,19,349.99,In Stock,19
2024-02-02,ELEC012,PlayStation 5,Gaming,0,131,35,499.99,In Stock,999
2024-02-02,ELEC013,Canon EOS R7,Cameras,0,60,15,1499.99,In Stock,999
2024-02-02,ELEC014,DJI Mini 3 Pro,Drones,0,82,23,759.99,In Stock,999
2024-02-02,ELEC015,Ring Video Doorbell,Smart Home,4,40,19,99.99,In Stock,10
2024-02-03,ELEC001,iPhone 15 Pro,Smartphones,2,45,15,999.99,In Stock,22
2024-02-03,ELEC002,Samsung Galaxy S24,Smartphones,3,33,24,899.99,In Stock,11
2024-02-03,ELEC003,MacBook Air M2,Laptops,2,118,32,1199.99,In Stock,59
2024-02-03,ELEC004,Dell XPS 13,Laptops,2,50,15,999.99,In Stock,25
2024-02-03,ELEC005,iPad Air,Tablets,2,86,27,599.99,In Stock,43
2024-02-03,ELEC006,Samsung Galaxy Tab S9,Tablets,3,35,23,649.99,In Stock,11
2024-02-03,ELEC007,AirPods Pro,Audio,6,0,27,249.99,Low Stock,0
2024-02-03,ELEC008,Sony WH-1000XM5,Audio,1,50,24,349.99,In Stock,50
2024-02-03,ELEC009,Apple Watch Series 9,Wearables,0,33,27,399.99,In Stock,999
2024-02-03,ELEC010,Samsung Galaxy Watch 6,Wearables,4,111,39,349.99,In Stock,27
2024-02-03,ELEC011,Nintendo Switch OLED,Gaming,3,54,19,349.99,In Stock,18
2024-02-03,ELEC012,PlayStation 5,Gaming,4,127,35,499.99,In Stock,31
2024-02-03,ELEC013,Canon EOS R7,Cameras,0,60,15,1499.99,In Stock,999
2024-02-03,ELEC014,DJI Mini 3 Pro,Drones,0,82,23,759.99,In Stock,999
2024-02-03,ELEC015,Ring Video Doorbell,Smart Home,0,40,19,99.99,In Stock,999
2024-02-04,ELEC001,iPhone 15 Pro,Smartphones,1,44,15,999.99,In Stock,44
2024-02-04,ELEC002,Samsung Galaxy S24,Smartphones,3,30,24,899.99,In Stock,10
2024-02-04,ELEC003,MacBook Air M2,Laptops,3,115,32,1199.99,In Stock,38
2024-02-04,ELEC004,Dell XPS 13,Laptops,2,48,15,999.99,In Stock,24
2024-02-04,ELEC005,iPad Air,Tablets,4,82,27,599.99,In Stock,20
2024-02-04,ELEC006,Samsung Galaxy Tab S9,Tablets,2,33,23,649.99,In Stock,16
2024-02-04,ELEC007,AirPods Pro,Audio,4,0,27,249.99,Low Stock,0
2024-02-04,ELEC008,Sony WH-1000XM5,Audio,3,47,24,349.99,In Stock,15
2024-02-04,ELEC009,Apple Watch Series 9,Wearables,5,28,27,399.99,In Stock,5
2024-02-04,ELEC010,Samsung Galaxy Watch 6,Wearables,8,103,39,349.99,In Stock,12
2024-02-04,ELEC011,Nintendo Switch OLED,Gaming,0,54,19,349.99,In Stock,999
2024-02-04,ELEC012,PlayStation 5,Gaming,0,127,35,499.99,In Stock,999
2024-02-04,ELEC013,Canon EOS R7,Cameras,1,59,15,1499.99,In Stock,59
2024-02-04,ELEC014,DJI Mini 3 Pro,Drones,2,80,23,759.99,In Stock,40
2024-02-04,ELEC015,Ring Video Doorbell,Smart Home,7,33,19,99.99,In Stock,4
2024-02-05,ELEC001,iPhone 15 Pro,Smartphones,0,44,15,999.99,In Stock,999
2024-02-05,ELEC002,Samsung Galaxy S24,Smartphones,3,27,24,899.99,In Stock,9
2024-02-05,ELEC003,MacBook Air M2,Laptops,2,113,32,1199.99,In Stock,56
2024-02-05,ELEC004,Dell XPS 13,Laptops,1,47,15,999.99,In Stock,47
2024-02-05,ELEC005,iPad Air,Tablets,5,77,27,599.99,In Stock,15
2024-02-05,ELEC006,Samsung Galaxy Tab S9,Tablets,2,31,23,649.99,In Stock,15
2024-02-05,ELEC007,AirPods Pro,Audio,0,39,27,249.99,In Stock,999
2024-02-05,ELEC008,Sony WH-1000XM5,Audio,2,45,24,349.99,In Stock,22
2024-02-05,ELEC009,Apple Watch Series 9,Wearables,1,27,27,399.99,Low Stock,27
2024-02-05,ELEC010,Samsung Galaxy Watch 6,Wearables,0,103,39,349.99,In Stock,999
2024-02-05,ELEC011,Nintendo Switch OLED,Gaming,0,54,19,349.99,In Stock,999
2024-02-05,ELEC012,PlayStation 5,Gaming,2,125,35,499.99,In Stock,62
2024-02-05,ELEC013,Canon EOS R7,Cameras,1,58,15,1499.99,In Stock,58
2024-02-05,ELEC014,DJI Mini 3 Pro,Drones,2,78,23,759.99,In Stock,39
2024-02-05,ELEC015,Ring Video Doorbell,Smart Home,0,33,19,99.99,In Stock,999
2024-02-06,ELEC001,iPhone 15 Pro,Smartphones,2,42,15,999.99,In Stock,21
2024-02-06,ELEC002,Samsung Galaxy S24,Smartphones,2,25,24,899.99,In Stock,12
2024-02-06,ELEC003,MacBook Air M2,Laptops,1,112,32,1199.99,In Stock,112
2024-02-06,ELEC004,Dell XPS 13,Laptops,1,46,15,999.99,In Stock,46
2024-02-06,ELEC005,iPad Air,Tablets,0,77,27,599.99,In Stock,999
2024-02-06,ELEC006,Samsung Galaxy Tab S9,Tablets,1,30,23,649.99,In Stock,30
2024-02-06,ELEC007,AirPods Pro,Audio,9,30,27,249.99,In Stock,3
2024-02-06,ELEC008,Sony WH-1000XM5,Audio,1,44,24,349.99,In Stock,44
2024-02-06,ELEC009,Apple Watch Series 9,Wearables,1,26,27,399.99,Low Stock,26
2024-02-06,ELEC010,Samsung Galaxy Watch 6,Wearables,5,98,39,349.99,In Stock,19
2024-02-06,ELEC011,Nintendo Switch OLED,Gaming,0,54,19,349.99,In Stock,999
2024-02-06,ELEC012,PlayStation 5,Gaming,2,123,35,499.99,In Stock,61
2024-02-06,ELEC013,Canon EOS R7,Cameras,0,58,15,1499.99,In Stock,999
2024-02-06,ELEC014,DJI Mini 3 Pro,Drones,1,77,23,759.99,In Stock,77
2024-02-06,ELEC015,Ring Video Doorbell,Smart Home,0,33,19,99.99,In Stock,999
2024-02-07,ELEC001,iPhone 15 Pro,Smartphones,4,38,15,999.99,In Stock,9
2024-02-07,ELEC002,Samsung Galaxy S24,Smartphones,0,25,24,899.99,In Stock,999
2024-02-07,ELEC003,MacBook Air M2,Laptops,0,112,32,1199.99,In Stock,999
2024-02-07,ELEC004,Dell XPS 13,Laptops,0,46,15,999.99,In Stock,999
2024-02-07,ELEC005,iPad Air,Tablets,0,77,27,599.99,In Stock,999
2024-02-07,ELEC006,Samsung Galaxy Tab S9,Tablets,2,28,23,649.99,In Stock,14
2024-02-07,ELEC007,AirPods Pro,Audio,6,24,27,249.99,Low Stock,4
2024-02-07,ELEC008,Sony WH-1000XM5,Audio,1,43,24,349.99,In Stock,43
2024-02-07,ELEC009,Apple Watch Series 9,Wearables,3,23,27,399.99,Low Stock,7
2024-02-07,ELEC010,Samsung Galaxy Watch 6,Wearables,2,96,39,349.99,In Stock,48
2024-02-07,ELEC011,Nintendo Switch OLED,Gaming,0,54,19,349.99,In Stock,999
2024-02-07,ELEC012,PlayStation 5,Gaming,1,122,35,499.99,In Stock,122
2024-02-07,ELEC013,Canon EOS R7,Cameras,0,58,15,1499.99,In Stock,999
2024-02-07,ELEC014,DJI Mini 3 Pro,Drones,1,76,23,759.99,In Stock,76
2024-02-07,ELEC015,Ring Video Doorbell,Smart Home,4,29,19,99.99,In Stock,7
2024-02-08,ELEC001,iPhone 15 Pro,Smartphones,3,35,15,999.99,In Stock,11
2024-02-08,ELEC002,Samsung Galaxy S24,Smartphones,0,25,24,899.99,In Stock,999
2024-02-08,ELEC003,MacBook Air M2,Laptops,1,111,32,1199.99,In Stock,111
2024-02-08,ELEC004,Dell XPS 13,Laptops,0,46,15,999.99,In Stock,999
2024-02-08,ELEC005,iPad Air,Tablets,3,74,27,599.99,In Stock,24
2024-02-08,ELEC006,Samsung Galaxy Tab S9,Tablets,2,26,23,649.99,In Stock,13
2024-02-08,ELEC007,AirPods Pro,Audio,7,17,27,249.99,Low Stock,2
2024-02-08,ELEC008,Sony WH-1000XM5,Audio,3,40,24,349.99,In Stock,13
2024-02-08,ELEC009,Apple Watch Series 9,Wearables,5,18,27,399.99,Low Stock,3
2024-02-08,ELEC010,Samsung Galaxy Watch 6,Wearables,4,92,39,349.99,In Stock,23
2024-02-08,ELEC011,Nintendo Switch OLED,Gaming,1,53,19,349.99,In Stock,53
2024-02-08,ELEC012,PlayStation 5,Gaming,1,121,35,499.99,In Stock,121
2024-02-08,ELEC013,Canon EOS R7,Cameras,1,57,15,1499.99,In Stock,57
2024-02-08,ELEC014,DJI Mini 3 Pro,Drones,1,75,23,759.99,In Stock,75
2024-02-08,ELEC015,Ring Video Doorbell,Smart Home,3,26,19,99.99,In Stock,8
2024-02-09,ELEC001,iPhone 15 Pro,Smartphones,2,33,15,999.99,In Stock,16
2024-02-09,ELEC002,Samsung Galaxy S24,Smartphones,4,21,24,899.99,Low Stock,5
2024-02-09,ELEC003,MacBook Air M2,Laptops,0,111,32,1199.99,In Stock,999
2024-02-09,ELEC004,Dell XPS 13,Laptops,0,46,15,999.99,In Stock,999
2024-02-09,ELEC005,iPad Air,Tablets,1,73,27,599.99,In Stock,73
2024-02-09,ELEC006,Samsung Galaxy Tab S9,Tablets,3,23,23,649.99,Low Stock,7
2024-02-09,ELEC007,AirPods Pro,Audio,0,17,27,249.99,Low Stock,999
2024-02-09,ELEC008,Sony WH-1000XM5,Audio,1,39,24,349.99,In Stock,39
2024-02-09,ELEC009,Apple Watch Series 9,Wearables,2,16,27,399.99,Low Stock,8
2024-02-09,ELEC010,Samsung Galaxy Watch 6,Wearables,1,91,39,349.99,In Stock,91
2024-02-09,ELEC011,Nintendo Switch OLED,Gaming,1,52,19,349.99,In Stock,52
2024-02-09,ELEC012,PlayStation 5,Gaming,3,118,35,499.99,In Stock,39
2024-02-09,ELEC013,Canon EOS R7,Cameras,1,56,15,1499.99,In Stock,56
2024-02-09,ELEC014,DJI Mini 3 Pro,Drones,1,74,23,759.99,In Stock,74
2024-02-09,ELEC015,Ring Video Doorbell,Smart Home,5,21,19,99.99,In Stock,4
2024-02-10,ELEC001,iPhone 15 Pro,Smartphones,6,27,15,999.99,In Stock,4
2024-02-10,ELEC002,Samsung Galaxy S24,Smartphones,4,17,24,899.99,Low Stock,4
2024-02-10,ELEC003,MacBook Air M2,Laptops,2,109,32,1199.99,In Stock,54
2024-02-10,ELEC004,Dell XPS 13,Laptops,1,45,15,999.99,In Stock,45
2024-02-10,ELEC005,iPad Air,Tablets,5,68,27,599.99,In Stock,13
2024-02-10,ELEC006,Samsung Galaxy Tab S9,Tablets,1,82,23,649.99,In Stock,82
